25	83	1.0
25	78	1.0
25	13	1.0
25	47	1.0
25	31	1.0
26	19	1.0
26	66	1.0
26	9	1.0
26	58	1.0
27	67	1.0
27	78	1.0
27	13	1.0
27	47	1.0
28	86	1.0
28	51	1.0
28	87	1.0
28	21	1.0
28	40	1.0
28	44	1.0
28	73	1.0
29	104	1.0
29	4	1.0
29	72	1.0
29	65	1.0
29	40	1.0
29	97	1.0
29	68	1.0
29	73	1.0
29	105	1.0
29	75	1.0
29	16	1.0
29	17	1.0
29	20	1.0
29	84	1.0
29	95	1.0
29	31	1.0
30	103	1.0
30	49	1.0
30	100	1.0
30	43	1.0
30	93	1.0
31	3	1.0
31	72	1.0
31	39	1.0
31	65	1.0
31	5	1.0
31	40	1.0
31	97	1.0
31	73	1.0
31	105	1.0
31	75	1.0
31	16	1.0
31	46	1.0
31	87	1.0
31	55	1.0
31	54	1.0
31	84	1.0
31	94	1.0
31	25	1.0
31	95	1.0
31	29	1.0
32	85	1.0
32	5	1.0
32	60	1.0
32	77	1.0
32	15	1.0
33	34	1.0
33	82	1.0
33	93	1.0
33	57	1.0
33	12	1.0
33	64	1.0
34	33	1.0
34	43	1.0
34	93	1.0
34	57	1.0
34	80	1.0
35	94	1.0
35	41	1.0
36	54	1.0
36	68	1.0
36	90	1.0
36	91	1.0
37	103	1.0
37	102	1.0
37	82	1.0
37	67	1.0
37	38	1.0
37	23	1.0
37	9	1.0
37	12	1.0
37	57	1.0
38	103	1.0
38	102	1.0
38	97	1.0
38	37	1.0
38	12	1.0
39	1	1.0
39	104	1.0
39	3	1.0
39	71	1.0
39	5	1.0
39	40	1.0
39	97	1.0
39	98	1.0
39	42	1.0
39	73	1.0
39	105	1.0
39	46	1.0
39	18	1.0
39	51	1.0
39	87	1.0
39	81	1.0
39	94	1.0
39	95	1.0
39	90	1.0
39	31	1.0
39	61	1.0
40	1	1.0
40	104	1.0
40	3	1.0
40	71	1.0
40	72	1.0
40	39	1.0
40	65	1.0
40	5	1.0
40	97	1.0
40	98	1.0
40	77	1.0
40	10	1.0
40	79	1.0
40	42	1.0
40	73	1.0
40	105	1.0
40	16	1.0
40	51	1.0
40	85	1.0
40	21	1.0
40	28	1.0
40	29	1.0
40	31	1.0
41	35	1.0
41	101	1.0
41	94	1.0
42	1	1.0
42	104	1.0
42	3	1.0
42	39	1.0
42	40	1.0
42	73	1.0
43	34	1.0
43	66	1.0
43	24	1.0
43	30	1.0
44	86	1.0
44	87	1.0
44	28	1.0
44	45	1.0
45	82	1.0
45	9	1.0
45	44	1.0
45	57	1.0
46	104	1.0
46	39	1.0
46	68	1.0
46	31	1.0
47	67	1.0
47	83	1.0
47	25	1.0
47	78	1.0
47	27	1.0
47	13	1.0
48	69	1.0
48	82	1.0
48	67	1.0
48	24	1.0
48	8	1.0
48	23	1.0
48	96	1.0
48	12	1.0
48	57	1.0
49	103	1.0
49	104	1.0
49	100	1.0
49	54	1.0
49	84	1.0
49	97	1.0
49	23	1.0
49	30	1.0
50	53	1.0
50	80	1.0
50	64	1.0
50	92	1.0
50	62	1.0
51	71	1.0
51	39	1.0
51	40	1.0
51	98	1.0
51	28	1.0
51	73	1.0
52	82	1.0
52	24	1.0
52	67	1.0
52	9	1.0
52	93	1.0
53	50	1.0
53	82	1.0
53	58	1.0
53	57	1.0
53	80	1.0
53	89	1.0
53	92	1.0
54	36	1.0
54	101	1.0
54	75	1.0
54	18	1.0
54	88	1.0
54	49	1.0
54	56	1.0
54	22	1.0
54	55	1.0
54	90	1.0
54	63	1.0
54	31	1.0
54	91	1.0
55	18	1.0
55	56	1.0
55	54	1.0
55	83	1.0
55	68	1.0
55	78	1.0
55	13	1.0
55	31	1.0
56	102	1.0
56	55	1.0
56	54	1.0
56	67	1.0
56	24	1.0
56	23	1.0
56	9	1.0
56	57	1.0
56	76	1.0
57	69	1.0
57	6	1.0
57	67	1.0
57	8	1.0
57	9	1.0
57	11	1.0
57	12	1.0
57	80	1.0
57	14	1.0
57	74	1.0
57	24	1.0
57	23	1.0
57	93	1.0
57	89	1.0
57	103	1.0
57	33	1.0
57	34	1.0
57	102	1.0
57	37	1.0
57	48	1.0
57	45	1.0
57	56	1.0
57	53	1.0
57	59	1.0
57	58	1.0
58	2	1.0
58	66	1.0
58	67	1.0
58	9	1.0
58	78	1.0
58	11	1.0
58	80	1.0
58	19	1.0
58	24	1.0
58	53	1.0
58	26	1.0
58	57	1.0
58	64	1.0
58	89	1.0
58	92	1.0
59	69	1.0
59	9	1.0
59	93	1.0
59	57	1.0
59	89	1.0
60	86	1.0
60	3	1.0
60	21	1.0
60	32	1.0
61	104	1.0
61	17	1.0
61	5	1.0
61	39	1.0
61	95	1.0
62	50	1.0
62	82	1.0
62	8	1.0
62	9	1.0
62	80	1.0
63	22	1.0
63	54	1.0
63	23	1.0
63	90	1.0
63	14	1.0
64	33	1.0
64	50	1.0
64	9	1.0
64	58	1.0
64	12	1.0
64	80	1.0
64	89	1.0
64	92	1.0
65	104	1.0
65	40	1.0
65	84	1.0
65	97	1.0
65	68	1.0
65	73	1.0
65	29	1.0
65	105	1.0
65	31	1.0
66	67	1.0
66	26	1.0
66	43	1.0
66	58	1.0
66	75	1.0
67	103	1.0
67	69	1.0
67	2	1.0
67	102	1.0
67	99	1.0
67	66	1.0
67	37	1.0
67	9	1.0
67	11	1.0
67	13	1.0
67	47	1.0
67	14	1.0
67	48	1.0
67	76	1.0
67	52	1.0
67	19	1.0
67	56	1.0
67	24	1.0
67	23	1.0
67	93	1.0
67	58	1.0
67	27	1.0
67	57	1.0
68	104	1.0
68	36	1.0
68	4	1.0
68	72	1.0
68	65	1.0
68	97	1.0
68	10	1.0
68	73	1.0
68	105	1.0
68	75	1.0
68	16	1.0
68	46	1.0
68	55	1.0
68	95	1.0
68	29	1.0
69	82	1.0
69	67	1.0
69	9	1.0
69	59	1.0
69	96	1.0
69	11	1.0
69	57	1.0
69	48	1.0
69	89	1.0
70	17	1.0
70	71	1.0
70	79	1.0
70	73	1.0
70	105	1.0
71	51	1.0
71	17	1.0
71	85	1.0
71	70	1.0
71	3	1.0
71	72	1.0
71	39	1.0
71	5	1.0
71	21	1.0
71	40	1.0
71	73	1.0
71	16	1.0
72	71	1.0
72	40	1.0
72	97	1.0
72	68	1.0
72	79	1.0
72	73	1.0
72	29	1.0
72	31	1.0
73	104	1.0
73	70	1.0
73	3	1.0
73	71	1.0
73	72	1.0
73	39	1.0
73	65	1.0
73	5	1.0
73	40	1.0
73	68	1.0
73	98	1.0
73	42	1.0
73	105	1.0
73	86	1.0
73	51	1.0
73	20	1.0
73	87	1.0
73	84	1.0
73	28	1.0
73	29	1.0
73	31	1.0
74	9	1.0
74	93	1.0
74	57	1.0
74	80	1.0
74	12	1.0
75	66	1.0
75	54	1.0
75	84	1.0
75	97	1.0
75	68	1.0
75	29	1.0
75	31	1.0
76	56	1.0
76	67	1.0
76	78	1.0
76	12	1.0
76	14	1.0
77	85	1.0
77	3	1.0
77	5	1.0
77	40	1.0
77	15	1.0
77	32	1.0
78	99	1.0
78	55	1.0
78	7	1.0
78	9	1.0
78	25	1.0
78	58	1.0
78	27	1.0
78	47	1.0
78	13	1.0
78	14	1.0
78	76	1.0
79	104	1.0
79	70	1.0
79	72	1.0
79	40	1.0
79	105	1.0
80	50	1.0
80	34	1.0
80	53	1.0
80	58	1.0
80	12	1.0
80	57	1.0
80	64	1.0
80	74	1.0
80	62	1.0
80	92	1.0
81	104	1.0
81	39	1.0
81	25	1.0
82	69	1.0
82	33	1.0
82	102	1.0
82	6	1.0
82	37	1.0
82	8	1.0
82	9	1.0
82	12	1.0
82	48	1.0
82	45	1.0
82	52	1.0
82	24	1.0
82	53	1.0
82	23	1.0
82	93	1.0
82	96	1.0
82	89	1.0
82	62	1.0
83	55	1.0
83	25	1.0
83	47	1.0
83	13	1.0
84	17	1.0
84	49	1.0
84	4	1.0
84	65	1.0
84	97	1.0
84	25	1.0
84	73	1.0
84	29	1.0
84	105	1.0
84	75	1.0
84	31	1.0
85	71	1.0
85	5	1.0
85	40	1.0
85	77	1.0
85	15	1.0
85	32	1.0
86	60	1.0
86	44	1.0
86	28	1.0
86	73	1.0
87	3	1.0
87	39	1.0
87	5	1.0
87	44	1.0
87	28	1.0
87	73	1.0
87	31	1.0
88	54	1.0
88	24	1.0
88	23	1.0
89	69	1.0
89	82	1.0
89	53	1.0
89	9	1.0
89	59	1.0
89	58	1.0
89	57	1.0
89	64	1.0
89	92	1.0
90	36	1.0
90	101	1.0
90	39	1.0
90	22	1.0
90	54	1.0
90	94	1.0
90	95	1.0
90	63	1.0
90	91	1.0
91	18	1.0
91	36	1.0
91	101	1.0
91	22	1.0
91	54	1.0
91	94	1.0
91	90	1.0
92	50	1.0
92	53	1.0
92	9	1.0
92	58	1.0
92	80	1.0
92	64	1.0
92	89	1.0
93	33	1.0
93	34	1.0
93	67	1.0
93	7	1.0
93	9	1.0
93	12	1.0
93	74	1.0
93	52	1.0
93	82	1.0
93	24	1.0
93	59	1.0
93	57	1.0
93	30	1.0
94	35	1.0
94	39	1.0
94	41	1.0
94	90	1.0
94	91	1.0
94	31	1.0
95	104	1.0
95	39	1.0
95	68	1.0
95	90	1.0
95	29	1.0
95	31	1.0
95	61	1.0
96	69	1.0
96	82	1.0
96	8	1.0
96	9	1.0
96	12	1.0
96	48	1.0
97	104	1.0
97	3	1.0
97	72	1.0
97	65	1.0
97	39	1.0
97	40	1.0
97	68	1.0
97	38	1.0
97	75	1.0
97	49	1.0
97	84	1.0
97	29	1.0
97	31	1.0
98	51	1.0
98	3	1.0
98	39	1.0
98	40	1.0
98	10	1.0
98	73	1.0
99	67	1.0
99	9	1.0
99	78	1.0
100	103	1.0
100	49	1.0
100	23	1.0
100	30	1.0
101	22	1.0
101	54	1.0
101	41	1.0
101	90	1.0
101	91	1.0
102	82	1.0
102	56	1.0
102	6	1.0
102	67	1.0
102	37	1.0
102	24	1.0
102	38	1.0
102	12	1.0
102	57	1.0
103	49	1.0
103	100	1.0
103	67	1.0
103	37	1.0
103	24	1.0
103	38	1.0
103	23	1.0
103	12	1.0
103	57	1.0
103	30	1.0
104	1	1.0
104	3	1.0
104	4	1.0
104	39	1.0
104	65	1.0
104	40	1.0
104	97	1.0
104	68	1.0
104	79	1.0
104	42	1.0
104	73	1.0
104	105	1.0
104	16	1.0
104	46	1.0
104	18	1.0
104	17	1.0
104	20	1.0
104	49	1.0
104	81	1.0
104	95	1.0
104	29	1.0
104	61	1.0
105	1	1.0
105	104	1.0
105	70	1.0
105	4	1.0
105	5	1.0
105	65	1.0
105	39	1.0
105	40	1.0
105	68	1.0
105	79	1.0
105	73	1.0
105	16	1.0
105	17	1.0
105	84	1.0
105	29	1.0
105	31	1.0
