26	401	1.0
26	12	1.0
26	348	1.0
26	226	1.0
26	50	1.0
26	49	1.0
26	354	1.0
26	60	1.0
26	213	1.0
26	145	1.0
26	146	1.0
26	246	1.0
27	85	1.0
27	325	1.0
27	246	1.0
27	149	1.0
28	257	1.0
28	49	1.0
28	393	1.0
28	251	1.0
28	23	1.0
28	262	1.0
28	60	1.0
28	146	1.0
28	110	1.0
28	362	1.0
28	226	1.0
29	306	1.0
29	118	1.0
29	33	1.0
29	234	1.0
29	338	1.0
29	53	1.0
29	44	1.0
29	315	1.0
29	80	1.0
29	108	1.0
29	362	1.0
29	136	1.0
30	118	1.0
30	225	1.0
31	104	1.0
31	236	1.0
31	39	1.0
31	313	1.0
31	401	1.0
31	41	1.0
31	85	1.0
31	325	1.0
31	223	1.0
31	49	1.0
31	322	1.0
31	145	1.0
31	246	1.0
31	149	1.0
32	39	1.0
32	349	1.0
32	244	1.0
33	313	1.0
33	29	1.0
33	303	1.0
34	213	1.0
34	246	1.0
34	348	1.0
35	229	1.0
36	71	1.0
37	297	1.0
38	137	1.0
38	70	1.0
38	307	1.0
38	98	1.0
38	383	1.0
38	199	1.0
38	347	1.0
38	50	1.0
38	49	1.0
38	158	1.0
38	189	1.0
38	355	1.0
38	190	1.0
38	322	1.0
38	145	1.0
38	146	1.0
38	334	1.0
38	123	1.0
39	4	1.0
39	5	1.0
39	144	1.0
39	403	1.0
39	401	1.0
39	13	1.0
39	16	1.0
39	155	1.0
39	157	1.0
39	267	1.0
39	145	1.0
39	271	1.0
39	149	1.0
39	391	1.0
39	150	1.0
39	32	1.0
39	31	1.0
39	152	1.0
39	305	1.0
39	171	1.0
39	170	1.0
39	307	1.0
39	175	1.0
39	173	1.0
39	41	1.0
39	166	1.0
39	290	1.0
39	50	1.0
39	49	1.0
39	55	1.0
39	192	1.0
39	189	1.0
39	190	1.0
39	59	1.0
39	299	1.0
39	301	1.0
39	63	1.0
39	61	1.0
39	206	1.0
39	70	1.0
39	343	1.0
39	342	1.0
39	352	1.0
39	349	1.0
39	218	1.0
39	322	1.0
39	331	1.0
39	212	1.0
39	100	1.0
39	233	1.0
39	111	1.0
39	232	1.0
39	231	1.0
39	105	1.0
39	255	1.0
39	127	1.0
39	248	1.0
39	245	1.0
39	246	1.0
39	242	1.0
40	354	1.0
40	234	1.0
40	80	1.0
40	346	1.0
41	206	1.0
41	104	1.0
41	343	1.0
41	39	1.0
41	98	1.0
41	68	1.0
41	313	1.0
41	401	1.0
41	80	1.0
41	223	1.0
41	50	1.0
41	387	1.0
41	246	1.0
41	149	1.0
41	31	1.0
42	156	1.0
42	264	1.0
42	23	1.0
42	110	1.0
43	343	1.0
43	322	1.0
43	60	1.0
43	213	1.0
44	373	1.0
44	354	1.0
44	384	1.0
44	29	1.0
44	345	1.0
45	325	1.0
45	50	1.0
45	49	1.0
45	198	1.0
45	331	1.0
45	271	1.0
46	344	1.0
46	172	1.0
46	238	1.0
46	235	1.0
46	234	1.0
46	372	1.0
46	384	1.0
46	80	1.0
46	195	1.0
46	357	1.0
46	156	1.0
46	115	1.0
46	262	1.0
46	213	1.0
46	266	1.0
46	216	1.0
46	122	1.0
46	92	1.0
46	121	1.0
46	364	1.0
47	49	1.0
48	213	1.0
48	80	1.0
48	226	1.0
49	137	1.0
49	4	1.0
49	273	1.0
49	279	1.0
49	277	1.0
49	403	1.0
49	401	1.0
49	402	1.0
49	12	1.0
49	13	1.0
49	134	1.0
49	136	1.0
49	16	1.0
49	259	1.0
49	158	1.0
49	145	1.0
49	388	1.0
49	26	1.0
49	146	1.0
49	147	1.0
49	28	1.0
49	149	1.0
49	392	1.0
49	150	1.0
49	391	1.0
49	272	1.0
49	31	1.0
49	306	1.0
49	307	1.0
49	39	1.0
49	38	1.0
49	311	1.0
49	313	1.0
49	47	1.0
49	45	1.0
49	50	1.0
49	56	1.0
49	189	1.0
49	296	1.0
49	190	1.0
49	179	1.0
49	60	1.0
49	301	1.0
49	63	1.0
49	69	1.0
49	343	1.0
49	72	1.0
49	338	1.0
49	352	1.0
49	200	1.0
49	349	1.0
49	199	1.0
49	80	1.0
49	85	1.0
49	223	1.0
49	325	1.0
49	87	1.0
49	81	1.0
49	322	1.0
49	213	1.0
49	336	1.0
49	334	1.0
49	104	1.0
49	99	1.0
49	100	1.0
49	369	1.0
49	372	1.0
49	98	1.0
49	233	1.0
49	384	1.0
49	110	1.0
49	383	1.0
49	226	1.0
49	225	1.0
49	119	1.0
49	114	1.0
49	128	1.0
49	248	1.0
49	127	1.0
49	126	1.0
49	245	1.0
49	246	1.0
49	362	1.0
49	121	1.0
49	242	1.0
50	276	1.0
50	4	1.0
50	404	1.0
50	401	1.0
50	282	1.0
50	402	1.0
50	131	1.0
50	13	1.0
50	15	1.0
50	257	1.0
50	262	1.0
50	26	1.0
50	145	1.0
50	387	1.0
50	146	1.0
50	266	1.0
50	149	1.0
50	306	1.0
50	39	1.0
50	311	1.0
50	38	1.0
50	313	1.0
50	41	1.0
50	316	1.0
50	168	1.0
50	318	1.0
50	45	1.0
50	49	1.0
50	56	1.0
50	192	1.0
50	190	1.0
50	298	1.0
50	59	1.0
50	57	1.0
50	206	1.0
50	69	1.0
50	343	1.0
50	338	1.0
50	78	1.0
50	349	1.0
50	80	1.0
50	194	1.0
50	347	1.0
50	325	1.0
50	322	1.0
50	93	1.0
50	333	1.0
50	332	1.0
50	104	1.0
50	376	1.0
50	238	1.0
50	370	1.0
50	236	1.0
50	372	1.0
50	98	1.0
50	233	1.0
50	109	1.0
50	229	1.0
50	383	1.0
50	105	1.0
50	226	1.0
50	225	1.0
50	254	1.0
50	355	1.0
50	127	1.0
50	248	1.0
50	367	1.0
50	124	1.0
50	123	1.0
50	122	1.0
51	325	1.0
52	140	1.0
52	19	1.0
52	263	1.0
52	12	1.0
52	331	1.0
52	345	1.0
53	279	1.0
53	377	1.0
53	29	1.0
53	389	1.0
53	195	1.0
54	172	1.0
54	255	1.0
54	395	1.0
54	257	1.0
54	338	1.0
54	313	1.0
54	333	1.0
54	199	1.0
54	168	1.0
54	346	1.0
54	152	1.0
54	225	1.0
55	206	1.0
55	39	1.0
55	99	1.0
55	403	1.0
55	145	1.0
55	149	1.0
56	222	1.0
56	50	1.0
56	49	1.0
56	246	1.0
56	149	1.0
56	244	1.0
57	305	1.0
57	50	1.0
57	254	1.0
57	236	1.0
57	279	1.0
57	192	1.0
57	338	1.0
57	93	1.0
57	282	1.0
57	178	1.0
57	149	1.0
57	16	1.0
58	343	1.0
58	70	1.0
58	246	1.0
58	152	1.0
59	50	1.0
59	39	1.0
59	13	1.0
59	331	1.0
60	275	1.0
60	339	1.0
60	338	1.0
60	129	1.0
60	78	1.0
60	80	1.0
60	199	1.0
60	345	1.0
60	154	1.0
60	223	1.0
60	81	1.0
60	262	1.0
60	213	1.0
60	26	1.0
60	215	1.0
60	28	1.0
60	385	1.0
60	149	1.0
60	92	1.0
60	172	1.0
60	99	1.0
60	370	1.0
60	43	1.0
60	313	1.0
60	383	1.0
60	226	1.0
60	379	1.0
60	225	1.0
60	290	1.0
60	118	1.0
60	49	1.0
60	113	1.0
60	128	1.0
60	248	1.0
60	362	1.0
60	121	1.0
61	39	1.0
62	290	1.0
62	257	1.0
62	156	1.0
62	264	1.0
62	338	1.0
62	234	1.0
62	213	1.0
62	80	1.0
62	226	1.0
63	85	1.0
63	49	1.0
63	39	1.0
63	246	1.0
64	267	1.0
65	237	1.0
65	19	1.0
65	280	1.0
65	400	1.0
65	251	1.0
65	354	1.0
65	219	1.0
65	112	1.0
65	183	1.0
65	270	1.0
66	338	1.0
66	346	1.0
67	195	1.0
68	343	1.0
68	41	1.0
69	240	1.0
69	343	1.0
69	2	1.0
69	234	1.0
69	338	1.0
69	313	1.0
69	78	1.0
69	281	1.0
69	315	1.0
69	226	1.0
69	285	1.0
69	257	1.0
69	50	1.0
69	49	1.0
69	116	1.0
69	23	1.0
69	247	1.0
69	128	1.0
69	126	1.0
69	183	1.0
69	184	1.0
69	362	1.0
69	329	1.0
70	104	1.0
70	305	1.0
70	39	1.0
70	370	1.0
70	38	1.0
70	180	1.0
70	282	1.0
70	58	1.0
70	149	1.0
71	36	1.0
71	376	1.0
71	139	1.0
71	307	1.0
71	234	1.0
71	401	1.0
71	136	1.0
71	196	1.0
71	85	1.0
71	394	1.0
71	223	1.0
71	388	1.0
71	333	1.0
71	368	1.0
71	182	1.0
72	49	1.0
72	246	1.0
73	175	1.0
73	279	1.0
73	145	1.0
73	367	1.0
74	293	1.0
74	354	1.0
74	338	1.0
74	278	1.0
74	351	1.0
74	184	1.0
75	80	1.0
76	229	1.0
77	172	1.0
77	275	1.0
77	257	1.0
77	251	1.0
77	23	1.0
77	80	1.0
78	69	1.0
78	344	1.0
78	343	1.0
78	205	1.0
78	278	1.0
78	338	1.0
78	281	1.0
78	80	1.0
78	349	1.0
78	346	1.0
78	195	1.0
78	19	1.0
78	23	1.0
78	213	1.0
78	333	1.0
78	266	1.0
78	149	1.0
78	329	1.0
78	152	1.0
78	240	1.0
78	306	1.0
78	172	1.0
78	373	1.0
78	238	1.0
78	234	1.0
78	313	1.0
78	380	1.0
78	226	1.0
78	50	1.0
78	186	1.0
78	293	1.0
78	354	1.0
78	115	1.0
78	60	1.0
78	368	1.0
78	184	1.0
78	362	1.0
78	122	1.0
79	213	1.0
80	275	1.0
80	278	1.0
80	8	1.0
80	9	1.0
80	10	1.0
80	287	1.0
80	15	1.0
80	16	1.0
80	18	1.0
80	257	1.0
80	20	1.0
80	19	1.0
80	21	1.0
80	264	1.0
80	23	1.0
80	262	1.0
80	266	1.0
80	29	1.0
80	306	1.0
80	40	1.0
80	312	1.0
80	41	1.0
80	48	1.0
80	46	1.0
80	50	1.0
80	49	1.0
80	293	1.0
80	294	1.0
80	296	1.0
80	60	1.0
80	297	1.0
80	300	1.0
80	302	1.0
80	62	1.0
80	344	1.0
80	342	1.0
80	339	1.0
80	338	1.0
80	77	1.0
80	78	1.0
80	346	1.0
80	75	1.0
80	327	1.0
80	82	1.0
80	335	1.0
80	91	1.0
80	373	1.0
80	104	1.0
80	372	1.0
80	371	1.0
80	98	1.0
80	384	1.0
80	110	1.0
80	378	1.0
80	106	1.0
80	357	1.0
80	118	1.0
80	360	1.0
80	115	1.0
80	354	1.0
80	113	1.0
80	366	1.0
80	367	1.0
80	362	1.0
80	122	1.0
80	121	1.0
80	364	1.0
80	130	1.0
80	404	1.0
80	132	1.0
80	402	1.0
80	133	1.0
80	136	1.0
80	395	1.0
80	156	1.0
80	400	1.0
80	399	1.0
80	146	1.0
80	149	1.0
80	151	1.0
80	172	1.0
80	161	1.0
80	186	1.0
80	179	1.0
80	183	1.0
80	184	1.0
80	202	1.0
80	199	1.0
80	193	1.0
80	195	1.0
80	224	1.0
80	213	1.0
80	215	1.0
80	216	1.0
80	210	1.0
80	239	1.0
80	238	1.0
80	234	1.0
80	226	1.0
80	255	1.0
80	251	1.0
80	252	1.0
80	249	1.0
80	243	1.0
81	305	1.0
81	343	1.0
81	279	1.0
81	401	1.0
81	13	1.0
81	188	1.0
81	325	1.0
81	49	1.0
81	189	1.0
81	322	1.0
81	60	1.0
81	246	1.0
81	331	1.0
81	149	1.0
81	123	1.0
81	152	1.0
82	264	1.0
82	252	1.0
82	80	1.0
82	110	1.0
83	327	1.0
83	264	1.0
83	404	1.0
83	362	1.0
84	236	1.0
84	403	1.0
85	71	1.0
85	5	1.0
85	279	1.0
85	136	1.0
85	223	1.0
85	324	1.0
85	322	1.0
85	145	1.0
85	387	1.0
85	336	1.0
85	27	1.0
85	266	1.0
85	149	1.0
85	271	1.0
85	31	1.0
85	104	1.0
85	170	1.0
85	307	1.0
85	236	1.0
85	311	1.0
85	107	1.0
85	225	1.0
85	119	1.0
85	49	1.0
85	295	1.0
85	246	1.0
85	301	1.0
85	63	1.0
86	263	1.0
86	372	1.0
86	338	1.0
86	183	1.0
87	49	1.0
88	343	1.0
88	325	1.0
88	223	1.0
88	355	1.0
88	246	1.0
88	149	1.0
88	105	1.0
89	98	1.0
89	351	1.0
90	145	1.0
91	80	1.0
91	92	1.0
92	276	1.0
92	275	1.0
92	343	1.0
92	3	1.0
92	140	1.0
92	339	1.0
92	338	1.0
92	10	1.0
92	283	1.0
92	281	1.0
92	345	1.0
92	223	1.0
92	257	1.0
92	23	1.0
92	322	1.0
92	265	1.0
92	149	1.0
92	211	1.0
92	329	1.0
92	91	1.0
92	152	1.0
92	172	1.0
92	238	1.0
92	313	1.0
92	106	1.0
92	46	1.0
92	116	1.0
92	60	1.0
92	178	1.0
92	125	1.0
92	243	1.0
92	121	1.0
93	50	1.0
93	248	1.0
93	282	1.0
93	57	1.0
93	178	1.0
93	194	1.0
93	149	1.0
94	328	1.0
94	346	1.0
94	195	1.0
95	195	1.0
96	306	1.0
96	205	1.0
96	293	1.0
96	338	1.0
96	11	1.0
96	136	1.0
97	324	1.0
97	158	1.0
97	331	1.0
98	3	1.0
98	279	1.0
98	403	1.0
98	401	1.0
98	402	1.0
98	281	1.0
98	13	1.0
98	135	1.0
98	23	1.0
98	387	1.0
98	146	1.0
98	266	1.0
98	149	1.0
98	389	1.0
98	152	1.0
98	172	1.0
98	307	1.0
98	38	1.0
98	313	1.0
98	41	1.0
98	50	1.0
98	49	1.0
98	192	1.0
98	189	1.0
98	295	1.0
98	296	1.0
98	299	1.0
98	178	1.0
98	206	1.0
98	343	1.0
98	205	1.0
98	342	1.0
98	341	1.0
98	338	1.0
98	80	1.0
98	199	1.0
98	349	1.0
98	347	1.0
98	195	1.0
98	325	1.0
98	322	1.0
98	213	1.0
98	89	1.0
98	104	1.0
98	236	1.0
98	100	1.0
98	381	1.0
98	231	1.0
98	383	1.0
98	226	1.0
98	355	1.0
98	247	1.0
98	127	1.0
98	246	1.0
98	124	1.0
98	121	1.0
99	172	1.0
99	104	1.0
99	343	1.0
99	100	1.0
99	401	1.0
99	199	1.0
99	325	1.0
99	49	1.0
99	55	1.0
99	296	1.0
99	60	1.0
99	146	1.0
99	392	1.0
99	242	1.0
100	325	1.0
100	223	1.0
100	49	1.0
100	39	1.0
100	99	1.0
100	355	1.0
100	98	1.0
100	322	1.0
100	145	1.0
100	199	1.0
100	383	1.0
100	149	1.0
101	213	1.0
101	281	1.0
101	243	1.0
102	350	1.0
102	401	1.0
103	305	1.0
103	321	1.0
103	322	1.0
103	145	1.0
104	4	1.0
104	279	1.0
104	403	1.0
104	284	1.0
104	401	1.0
104	402	1.0
104	16	1.0
104	154	1.0
104	158	1.0
104	145	1.0
104	387	1.0
104	146	1.0
104	392	1.0
104	149	1.0
104	31	1.0
104	152	1.0
104	172	1.0
104	305	1.0
104	41	1.0
104	50	1.0
104	49	1.0
104	294	1.0
104	189	1.0
104	190	1.0
104	296	1.0
104	299	1.0
104	178	1.0
104	70	1.0
104	342	1.0
104	341	1.0
104	200	1.0
104	80	1.0
104	199	1.0
104	347	1.0
104	195	1.0
104	222	1.0
104	85	1.0
104	324	1.0
104	322	1.0
104	213	1.0
104	238	1.0
104	376	1.0
104	236	1.0
104	99	1.0
104	235	1.0
104	233	1.0
104	98	1.0
104	383	1.0
104	229	1.0
104	358	1.0
104	128	1.0
104	248	1.0
104	246	1.0
105	88	1.0
105	50	1.0
105	39	1.0
105	145	1.0
105	401	1.0
106	292	1.0
106	126	1.0
106	80	1.0
106	272	1.0
106	92	1.0
107	85	1.0
107	341	1.0
107	322	1.0
107	313	1.0
107	246	1.0
107	12	1.0
107	194	1.0
107	152	1.0
108	29	1.0
109	50	1.0
109	264	1.0
110	1	1.0
110	172	1.0
110	275	1.0
110	338	1.0
110	313	1.0
110	42	1.0
110	80	1.0
110	226	1.0
110	225	1.0
110	327	1.0
110	257	1.0
110	49	1.0
110	82	1.0
110	354	1.0
110	249	1.0
110	23	1.0
110	213	1.0
110	128	1.0
110	28	1.0
110	215	1.0
110	362	1.0
111	343	1.0
111	223	1.0
111	307	1.0
111	39	1.0
111	233	1.0
111	403	1.0
111	149	1.0
112	237	1.0
112	65	1.0
112	280	1.0
112	339	1.0
112	175	1.0
112	338	1.0
112	153	1.0
112	328	1.0
112	249	1.0
112	220	1.0
112	265	1.0
112	329	1.0
112	270	1.0
113	338	1.0
113	372	1.0
113	213	1.0
113	60	1.0
113	80	1.0
113	243	1.0
113	122	1.0
114	49	1.0
114	293	1.0
114	213	1.0
114	246	1.0
114	271	1.0
114	149	1.0
114	242	1.0
115	257	1.0
115	249	1.0
115	338	1.0
115	213	1.0
115	78	1.0
115	333	1.0
115	80	1.0
115	226	1.0
115	46	1.0
116	327	1.0
116	69	1.0
116	273	1.0
116	19	1.0
116	293	1.0
116	400	1.0
116	210	1.0
116	329	1.0
116	92	1.0
116	285	1.0
117	13	1.0
117	152	1.0
118	275	1.0
118	10	1.0
118	12	1.0
118	80	1.0
118	346	1.0
118	195	1.0
118	18	1.0
118	257	1.0
118	156	1.0
118	23	1.0
118	30	1.0
118	29	1.0
118	270	1.0
118	172	1.0
118	306	1.0
118	312	1.0
118	226	1.0
118	186	1.0
118	294	1.0
118	252	1.0
118	249	1.0
118	60	1.0
118	366	1.0
118	362	1.0
118	302	1.0
118	184	1.0
119	85	1.0
119	325	1.0
119	49	1.0
119	283	1.0
119	246	1.0
119	152	1.0
120	273	1.0
120	354	1.0
121	344	1.0
121	275	1.0
121	205	1.0
121	140	1.0
121	338	1.0
121	8	1.0
121	10	1.0
121	80	1.0
121	136	1.0
121	346	1.0
121	285	1.0
121	257	1.0
121	19	1.0
121	399	1.0
121	262	1.0
121	266	1.0
121	210	1.0
121	329	1.0
121	92	1.0
121	151	1.0
121	270	1.0
121	172	1.0
121	237	1.0
121	312	1.0
121	372	1.0
121	98	1.0
121	313	1.0
121	226	1.0
121	46	1.0
121	319	1.0
121	186	1.0
121	49	1.0
121	294	1.0
121	250	1.0
121	60	1.0
121	179	1.0
121	243	1.0
121	302	1.0
121	362	1.0
122	238	1.0
122	7	1.0
122	372	1.0
122	78	1.0
122	384	1.0
122	80	1.0
122	168	1.0
122	380	1.0
122	15	1.0
122	226	1.0
122	195	1.0
122	46	1.0
122	257	1.0
122	50	1.0
122	293	1.0
122	264	1.0
122	23	1.0
122	322	1.0
122	113	1.0
122	262	1.0
122	213	1.0
122	266	1.0
122	302	1.0
122	151	1.0
123	188	1.0
123	50	1.0
123	81	1.0
123	192	1.0
123	38	1.0
123	178	1.0
123	152	1.0
123	165	1.0
124	205	1.0
124	338	1.0
124	98	1.0
124	164	1.0
124	199	1.0
124	136	1.0
124	320	1.0
124	380	1.0
124	50	1.0
124	394	1.0
124	257	1.0
124	293	1.0
124	354	1.0
124	23	1.0
124	266	1.0
125	308	1.0
125	257	1.0
125	92	1.0
125	195	1.0
126	172	1.0
126	69	1.0
126	4	1.0
126	273	1.0
126	338	1.0
126	317	1.0
126	225	1.0
126	106	1.0
126	379	1.0
126	49	1.0
126	354	1.0
126	362	1.0
126	329	1.0
127	238	1.0
127	39	1.0
127	370	1.0
127	236	1.0
127	279	1.0
127	338	1.0
127	98	1.0
127	233	1.0
127	313	1.0
127	282	1.0
127	349	1.0
127	226	1.0
127	225	1.0
127	325	1.0
127	50	1.0
127	49	1.0
127	293	1.0
127	157	1.0
127	353	1.0
127	146	1.0
127	178	1.0
127	149	1.0
127	242	1.0
128	172	1.0
128	69	1.0
128	104	1.0
128	230	1.0
128	229	1.0
128	110	1.0
128	223	1.0
128	49	1.0
128	186	1.0
128	264	1.0
128	23	1.0
128	60	1.0
128	329	1.0
129	238	1.0
129	201	1.0
129	338	1.0
129	312	1.0
129	372	1.0
129	213	1.0
129	60	1.0
130	80	1.0
131	325	1.0
131	50	1.0
131	338	1.0
131	247	1.0
131	246	1.0
131	149	1.0
131	152	1.0
132	338	1.0
132	80	1.0
132	226	1.0
133	213	1.0
133	80	1.0
133	346	1.0
134	49	1.0
134	295	1.0
135	325	1.0
135	254	1.0
135	98	1.0
135	301	1.0
136	205	1.0
136	71	1.0
136	338	1.0
136	282	1.0
136	349	1.0
136	80	1.0
136	85	1.0
136	223	1.0
136	263	1.0
136	264	1.0
136	214	1.0
136	147	1.0
136	96	1.0
136	266	1.0
136	392	1.0
136	332	1.0
136	150	1.0
136	29	1.0
136	233	1.0
136	313	1.0
136	383	1.0
136	225	1.0
136	49	1.0
136	294	1.0
136	179	1.0
136	248	1.0
136	300	1.0
136	124	1.0
136	121	1.0
137	343	1.0
137	49	1.0
137	38	1.0
137	246	1.0
137	301	1.0
138	372	1.0
138	213	1.0
139	223	1.0
139	71	1.0
139	271	1.0
139	303	1.0
140	327	1.0
140	52	1.0
140	395	1.0
140	207	1.0
140	399	1.0
140	243	1.0
140	329	1.0
140	346	1.0
140	92	1.0
140	121	1.0
140	195	1.0
141	354	1.0
141	226	1.0
141	270	1.0
141	345	1.0
141	195	1.0
142	306	1.0
142	373	1.0
142	338	1.0
143	235	1.0
144	39	1.0
145	343	1.0
145	279	1.0
145	338	1.0
145	403	1.0
145	401	1.0
145	402	1.0
145	199	1.0
145	194	1.0
145	73	1.0
145	16	1.0
145	85	1.0
145	223	1.0
145	325	1.0
145	158	1.0
145	321	1.0
145	322	1.0
145	26	1.0
145	146	1.0
145	392	1.0
145	90	1.0
145	149	1.0
145	31	1.0
145	152	1.0
145	103	1.0
145	305	1.0
145	104	1.0
145	307	1.0
145	39	1.0
145	236	1.0
145	100	1.0
145	175	1.0
145	38	1.0
145	229	1.0
145	318	1.0
145	105	1.0
145	256	1.0
145	253	1.0
145	50	1.0
145	49	1.0
145	55	1.0
145	189	1.0
145	190	1.0
145	248	1.0
145	299	1.0
145	246	1.0
145	301	1.0
145	182	1.0
146	344	1.0
146	343	1.0
146	278	1.0
146	404	1.0
146	283	1.0
146	401	1.0
146	80	1.0
146	12	1.0
146	347	1.0
146	195	1.0
146	325	1.0
146	155	1.0
146	324	1.0
146	322	1.0
146	145	1.0
146	388	1.0
146	26	1.0
146	28	1.0
146	331	1.0
146	149	1.0
146	152	1.0
146	104	1.0
146	99	1.0
146	38	1.0
146	98	1.0
146	231	1.0
146	226	1.0
146	187	1.0
146	50	1.0
146	49	1.0
146	127	1.0
146	246	1.0
147	223	1.0
147	49	1.0
147	307	1.0
147	189	1.0
147	136	1.0
148	215	1.0
149	3	1.0
149	4	1.0
149	279	1.0
149	401	1.0
149	282	1.0
149	402	1.0
149	131	1.0
149	13	1.0
149	259	1.0
149	257	1.0
149	157	1.0
149	158	1.0
149	145	1.0
149	387	1.0
149	146	1.0
149	27	1.0
149	271	1.0
149	391	1.0
149	152	1.0
149	31	1.0
149	172	1.0
149	305	1.0
149	307	1.0
149	39	1.0
149	313	1.0
149	41	1.0
149	50	1.0
149	49	1.0
149	56	1.0
149	55	1.0
149	294	1.0
149	189	1.0
149	296	1.0
149	190	1.0
149	60	1.0
149	57	1.0
149	178	1.0
149	301	1.0
149	206	1.0
149	343	1.0
149	70	1.0
149	342	1.0
149	341	1.0
149	339	1.0
149	198	1.0
149	78	1.0
149	349	1.0
149	80	1.0
149	348	1.0
149	347	1.0
149	85	1.0
149	325	1.0
149	88	1.0
149	324	1.0
149	81	1.0
149	321	1.0
149	322	1.0
149	93	1.0
149	334	1.0
149	332	1.0
149	92	1.0
149	104	1.0
149	373	1.0
149	238	1.0
149	236	1.0
149	100	1.0
149	372	1.0
149	98	1.0
149	233	1.0
149	111	1.0
149	384	1.0
149	229	1.0
149	383	1.0
149	225	1.0
149	256	1.0
149	355	1.0
149	114	1.0
149	248	1.0
149	127	1.0
149	246	1.0
149	363	1.0
149	242	1.0
150	49	1.0
150	39	1.0
150	136	1.0
151	172	1.0
151	238	1.0
151	312	1.0
151	338	1.0
151	382	1.0
151	161	1.0
151	80	1.0
151	228	1.0
151	226	1.0
151	225	1.0
151	186	1.0
